src_agency,external_agency,src_agency_id,external_agency_id
Maple Bluff WI PD,Rock Hill SC PD,3880,2199
Maple Bluff WI PD,Rockford IL PD,3880,2203
Maple Bluff WI PD,Rolling Meadows IL PD,3880,2216
Maple Bluff WI PD,Saint Croix Falls WI PD,3880,3466
Maple Bluff WI PD,Saint Francis WI PD,3880,3511
Maple Bluff WI PD,Sangamon County IL SO,3880,2272
Maple Bluff WI PD,Sarasota FL PD,3880,2285
Maple Bluff WI PD,Sauk County WI SO,3880,2287
Maple Bluff WI PD,Sauk Prairie WI PD,3880,2288
Maple Bluff WI PD,Sauk Village IL PD,3880,2289
Maple Bluff WI PD,Saukville WI PD,3880,3894
Maple Bluff WI PD,Scarborough ME PD,3880,4149
Maple Bluff WI PD,Shawano County WI SO,3880,4061
Maple Bluff WI PD,Shawano WI PD,3880,4062
Maple Bluff WI PD,Sheboygan County WI SO,3880,3895
Maple Bluff WI PD,Sheboygan WI PD,3880,4284
Maple Bluff WI PD,Shelby County KY SO,3880,4256
Maple Bluff WI PD,Shorewood WI PD,3880,4063
Maple Bluff WI PD,Slinger WI PD,3880,3896
Maple Bluff WI PD,South Bend IN PD,3880,2360
Maple Bluff WI PD,South Milwaukee WI PD,3880,2371
Maple Bluff WI PD,Sparta WI PD,3880,4285
Maple Bluff WI PD,Springfield MO PD,3880,2394
Maple Bluff WI PD,St. Croix County WI SO,3880,4064
Maple Bluff WI PD,Sterling Heights MI PD,3880,2421
Maple Bluff WI PD,Stevens Point WI PD,3880,2422
Maple Bluff WI PD,Stoughton WI PD,3880,4065
Maple Bluff WI PD,Sturgeon Bay WI PD,3880,3897
Maple Bluff WI PD,Sturtevant WI PD,3880,2435
Maple Bluff WI PD,Suffolk County NY SO,3880,3594
Maple Bluff WI PD,Sun Prairie WI PD,3880,2448
Maple Bluff WI PD,Tarpon Springs FL PD,3880,2463
Maple Bluff WI PD,Taylor MI PD,3880,2465
Maple Bluff WI PD,Tell City IN PD,3880,2472
Maple Bluff WI PD,Theresa WI PD,3880,3898
Maple Bluff WI PD,Thiensville WI PD,3880,4066
Maple Bluff WI PD,Thornton CO PD,3880,2489
Maple Bluff WI PD,Tooele City PD UT,3880,2509
Maple Bluff WI PD,Town of Campbell WI PD,3880,3899
Maple Bluff WI PD,Trempealeau WI PD,3880,4067
Maple Bluff WI PD,Troy MI PD,3880,3442
Maple Bluff WI PD,Twin Lakes WI PD,3880,4068
Maple Bluff WI PD,University of Iowa PD (IA),3880,2573
Maple Bluff WI PD,University of Wisconsin - Green Bay WI PD,3880,4942
Maple Bluff WI PD,University of Wisconsin - Madison WI PD,3880,3900
Maple Bluff WI PD,University of Wisconsin - Milwaukee WI PD,3880,4069
Maple Bluff WI PD,University of Wisconsin - Oshkosh PD,3880,4286
Maple Bluff WI PD,US Postal Inspection Service,3880,2595
Maple Bluff WI PD,Vacaville CA PD,3880,2599
Maple Bluff WI PD,Vandalia OH PD,3880,2609
Maple Bluff WI PD,Venice FL PD,3880,2610
Maple Bluff WI PD,Vernon County WI SO,3880,3901
Maple Bluff WI PD,Vernon Hills IL PD,3880,2616
Maple Bluff WI PD,Verona WI PD,3880,4287
Maple Bluff WI PD,Vilas County WI SO,3880,3902
Maple Bluff WI PD,Village of Bayside WI PD,3880,4070
Maple Bluff WI PD,Village of Fox Crossing WI PD,3880,4071
Maple Bluff WI PD,Village of Fox Point WI PD,3880,4072
Maple Bluff WI PD,Village of Pewaukee WI PD,3880,4073
Maple Bluff WI PD,Village of Turtle Lake WI PD,3880,4074
Maple Bluff WI PD,Walworth County WI SO,3880,4075
Maple Bluff WI PD,Warrenville IL PD,3880,2654
Maple Bluff WI PD,Washington County WI SO,3880,4076
Maple Bluff WI PD,Waterford Township PD- MI,3880,4017
Maple Bluff WI PD,Waukee IA PD,3880,2668
Maple Bluff WI PD,Waukesha County WI Communications Center,3880,2670
Maple Bluff WI PD,Waukesha County WI SO,3880,2671
Maple Bluff WI PD,Waukesha WI PD,3880,2672
Maple Bluff WI PD,Waunakee WI PD,3880,2673
Maple Bluff WI PD,Waupaca County WI SO,3880,2674
Maple Bluff WI PD,Waupaca WI PD,3880,3903
Maple Bluff WI PD,Waupun WI PD,3880,3904
Maple Bluff WI PD,Wausau WI PD,3880,2675
Maple Bluff WI PD,Wauwatosa WI PD,3880,3905
Maple Bluff WI PD,West Allis WI PD,3880,2693
Maple Bluff WI PD,West Bend WI PD,3880,2695
Maple Bluff WI PD,West Chester OH PD,3880,2697
Maple Bluff WI PD,West Des Moines IA PD,3880,2700
Maple Bluff WI PD,Whitefish Bay WI PD,3880,2739
Maple Bluff WI PD,Whitewater WI PD,3880,3906
Maple Bluff WI PD,WI Department of Justice,3880,2747
Maple Bluff WI PD,Wichita Falls TX PD,3880,2748
Maple Bluff WI PD,Winnebago County IL SO,3880,2779
Maple Bluff WI PD,Winnebago County WI SO,3880,2780
Maple Bluff WI PD,Winneconne WI PD,3880,3907
Maple Bluff WI PD,Wisconsin Dells WI PD,3880,2790
Maple Bluff WI PD,Wisconsin Rapids WI PD,3880,2791
Maple Bluff WI PD,Wood County WI SO,3880,2792
Maple Bluff WI PD,Woodstock GA PD,3880,2802
Maple Bluff WI PD,Wrightstown WI PD,3880,2808
Maple Bluff WI PD,Wyoming OH PD,3880,3377
Maple Bluff WI PD,Z Do not use,3880,4077
Temple GA PD,Albany GA PD,3935,27
Temple GA PD,Altoona IA PD,3935,48
Temple GA PD,Athens-Clarke County GA PD,3935,95
Temple GA PD,Atlanta GA PD,3935,97
Temple GA PD,Austell GA PD,3935,115
Temple GA PD,Bainbridge GA PD,3935,5040
Temple GA PD,Baldwin County GA SO,3935,131
Temple GA PD,Banks County GA SO,3935,135
Temple GA PD,Barrow County GA SO,3935,150
Temple GA PD,Bartow County GA SO,3935,158
Temple GA PD,Ben Hill County GA SO,3935,201
Temple GA PD,Bibb County SO GA,3935,1542
Temple GA PD,Blount County Commission (AL),3935,3331
Temple GA PD,Brantley County GA SO,3935,3652
Temple GA PD,Brookhaven GA PD,3935,296
Temple GA PD,Byron GA PD,3935,355
Temple GA PD,Calhoun GA PD,3935,3453
Temple GA PD,Canton GA PD,3935,398
Temple GA PD,Carroll County GA SO,3935,410
Temple GA PD,Carrollton GA PD,3935,411
Temple GA PD,Cartersville GA PD,3935,415
Temple GA PD,Centerville GA PD,3935,433
Temple GA PD,Chambers County AL SO,3935,444
Temple GA PD,Chamblee GA PD,3935,447
Temple GA PD,Chatham County GA PD,3935,462
Temple GA PD,Cherokee County GA SO,3935,470
Temple GA PD,Chesterfield County VA PD,3935,477
Temple GA PD,Clarkston GA PD,3935,511
Temple GA PD,Clayton County GA PD,3935,516
Temple GA PD,Clayton County GA SO,3935,517
Temple GA PD,Cobb County GA PD,3935,555
Temple GA PD,College Park GA PD,3935,563
Temple GA PD,Columbus GA PD,3935,580
Temple GA PD,Conyers GA PD,3935,596
Temple GA PD,Cookeville TN PD,3935,599
Temple GA PD,Crestwood MO PD,3935,636
Temple GA PD,Crisp County GA SO,3935,3454
Temple GA PD,Dale County AL SO,3935,4026
Temple GA PD,Dalton GA PD,3935,664
Temple GA PD,Decatur GA PD,3935,682
Temple GA PD,DeKalb County GA PD,3935,688
Temple GA PD,Department of Natural Resources - GA,3935,705
Temple GA PD,DoC Intelligence Unit (GA),3935,725
Temple GA PD,Dodge County GA SO,3935,4455
Temple GA PD,Douglasville GA PD,3935,735
Temple GA PD,Dunwoody GA PD,3935,746
Temple GA PD,East Point GA PD,3935,764
Temple GA PD,Eatonton GA PD,3935,3910
Temple GA PD,Elizabethton TN PD,3935,3489
Temple GA PD,Ellijay GA PD,3935,798
Temple GA PD,Emerson GA PD,3935,808
Temple GA PD,Fairburn GA PD,3935,832
Temple GA PD,Fannin County GA SO,3935,848
Temple GA PD,Fayetteville GA PD,3935,859
Temple GA PD,Fitzgerald GA PD,3935,869
Temple GA PD,Flowery Branch GA PD,3935,896
Temple GA PD,Floyd County GA PD,3935,897
Temple GA PD,Forest Park GA PD,3935,909
Temple GA PD,Forsyth County GA SO,3935,912
Temple GA PD,Franklin County GA SO,3935,936
Temple GA PD,Franklin Springs GA PD,3935,3911
Temple GA PD,Fulton County GA PD,3935,959
Temple GA PD,Fulton County GA SO,3935,960
Temple GA PD,Gainesville GA PD,3935,970
Temple GA PD,Georgia Bureau of Investigation,3935,1000
Temple GA PD,Georgia Southern University PD (GA),3935,1001
Temple GA PD,Greenville GA PD,3935,3455
Temple GA PD,Griffin GA PD,3935,1086
Temple GA PD,Guntersville AL PD,3935,1098
Temple GA PD,Gwinnett County GA PD,3935,1102
Temple GA PD,Gwinnett County GA SO,3935,1103
Temple GA PD,Habersham County GA SO,3935,1104
Temple GA PD,Hall County GA SO,3935,1106
Temple GA PD,Harris County GA SO,3935,1135
Temple GA PD,Hart County GA SO,3935,1141
Temple GA PD,Henry County GA PD,3935,1174
Temple GA PD,Holly Springs GA PD,3935,1209
Temple GA PD,Houston County GA District Attorney's Office,3935,1227
Temple GA PD,Houston TX PD,3935,1230
Temple GA PD,Jasper AL PD,3935,1298
Temple GA PD,Jefferson GA PD,3935,1311
Temple GA PD,Johns Creek GA PD,3935,1316
Temple GA PD,LaGrange GA PD,3935,1399
Temple GA PD,Lake City GA PD,3935,1403
Temple GA PD,Laurens County GA SO,3935,1448
Temple GA PD,Lavonia GA PD,3935,1451
Temple GA PD,Lee County GA SO,3935,3456
Temple GA PD,Lilburn GA PD,3935,1479
Temple GA PD,Locust Grove GA PD,3935,1499
Temple GA PD,Loganville GA PD,3935,4288
Temple GA PD,Long County GA SO,3935,1508
Temple GA PD,Lowndes County GA SO,3935,4986
Temple GA PD,McCaysville GA PD,3935,1610
Temple GA PD,Meriwether County GA SO,3935,1648
Temple GA PD,Middle Georgia State University Campus PD,3935,1667
Temple GA PD,Monroe County GA SO,3935,1713
Temple GA PD,Morrow GA PD,3935,1754
Temple GA PD,Murray County GA SO,3935,4289
Temple GA PD,Muscogee County GA SO,3935,1780
Temple GA PD,New York State Police NY,3935,1825
Temple GA PD,Newnan GA PD,3935,1830
Temple GA PD,Newton County GA SO,3935,1833
Temple GA PD,O'Fallon MO PD,3935,1886
Temple GA PD,Oconee County GA SO,3935,1907
Temple GA PD,Office of Commissioner of Insurance and Safety Fire (GA),3935,1911
Temple GA PD,Oxford GA PD,3935,1975
Temple GA PD,Paulding County GA SO,3935,2015
Temple GA PD,Peachtree City GA PD,3935,2021
Temple GA PD,Perry GA PD,3935,2038
Temple GA PD,Pooler GA PD,3935,2092
Temple GA PD,Powder Springs GA PD,3935,2111
Temple GA PD,Putnam County FL SO,3935,2125
Temple GA PD,Radcliff KY PD,3935,4148
Temple GA PD,Richland County SC SO,3935,4110
Temple GA PD,Richmond Hill GA PD,3935,2169
Temple GA PD,Richmond VA PD,3935,2171
Temple GA PD,Rockdale County GA SO,3935,2201
Temple GA PD,Rossville GA PD,3935,4290
Temple GA PD,Sale City GA PD,3935,2239
Temple GA PD,Sandy Springs GA PD,3935,2271
Temple GA PD,Sauk Village IL PD,3935,2289
Temple GA PD,Savannah GA PD,3935,2291
Temple GA PD,Scarborough ME PD,3935,4149
Temple GA PD,Seminole County GA SO,3935,4291
Temple GA PD,Senoia GA PD,3935,2314
Temple GA PD,Sikeston MO DPS,3935,2337
Temple GA PD,Snellville GA PD,3935,2350
Temple GA PD,Soperton GA PD,3935,4292
Temple GA PD,South Fulton GA PD,3935,2368
Temple GA PD,St. Johns County FL SO,3935,2407
Temple GA PD,Statesboro GA PD,3935,2416
Temple GA PD,Sterling Heights MI PD,3935,2421
Temple GA PD,Sumter County GA SO,3935,2445
Temple GA PD,Suwanee GA PD,3935,2455
Temple GA PD,Turner County GA SO,3935,2539
Temple GA PD,Union City GA PD,3935,2554
Temple GA PD,University of Georgia GA PD,3935,2571
Temple GA PD,University of North Georgia PD (GA),3935,2578
Temple GA PD,US Postal Inspection Service,3935,2595
Temple GA PD,Valdosta State University GA PD,3935,2601
Temple GA PD,Vidalia GA PD,3935,4078
Temple GA PD,Villa Rica GA PD,3935,2621
Temple GA PD,Walker County GA SO,3935,3458
Temple GA PD,Walton County GA SO,3935,2644
Temple GA PD,Warner Robins GA PD,3935,2649
Temple GA PD,Washington County GA SO,3935,3459
Temple GA PD,Watkinsville GA PD,3935,3460
Temple GA PD,Waycross GA PD,3935,2678
Temple GA PD,West Point GA PD,3935,2712
Temple GA PD,White County GA SO,3935,2735
Temple GA PD,Whitesburg GA PD,3935,4293
Temple GA PD,Whitfield County GA SO,3935,2745
Temple GA PD,WI Department of Justice,3935,2747
Temple GA PD,Winder GA PD,3935,2772
Temple GA PD,Woodbury GA PD,3935,2794
Temple GA PD,Woodstock GA PD,3935,2802
Kings County CA DAs Office,ACRATT -CA,1367,5
Kings County CA DAs Office,Alameda CA PD,1367,23
Kings County CA DAs Office,Alameda County CA SO,1367,24
Kings County CA DAs Office,Albany CA PD,1367,25
Kings County CA DAs Office,Alhambra CA PD,1367,39
Kings County CA DAs Office,Amador County CA Sheriff's Office,1367,3318
Kings County CA DAs Office,Anaheim CA PD,1367,56
Kings County CA DAs Office,Anderson CA PD,1367,58
Kings County CA DAs Office,Antioch CA PD,1367,67
Kings County CA DAs Office,Arcadia CA PD,1367,77
Kings County CA DAs Office,Arvin CA PD,1367,87
Kings County CA DAs Office,Atherton CA PD,1367,96
Kings County CA DAs Office,Atwater CA PD,1367,4985
Kings County CA DAs Office,Auburn CA PD,1367,104
Kings County CA DAs Office,Azusa CA PD,1367,124
Kings County CA DAs Office,Bakersfield CA PD,1367,129
Kings County CA DAs Office,Baldwin Park CA PD,1367,132
Kings County CA DAs Office,Barstow CA PD,1367,151
Kings County CA DAs Office,Beaumont CA PD,1367,173
Kings County CA DAs Office,Bell Gardens CA PD,1367,185
Kings County CA DAs Office,Benicia CA PD,1367,203
Kings County CA DAs Office,Beverly Hills CA PD,1367,221
Kings County CA DAs Office,Brawley CA PD,1367,269
Kings County CA DAs Office,Brea CA PD,1367,274
Kings County CA DAs Office,Buena Park CA PD,1367,325
Kings County CA DAs Office,Burbank Airport CA PD,1367,333
Kings County CA DAs Office,Burbank CA PD,1367,3319
Kings County CA DAs Office,Burlingame CA PD,1367,338
Kings County CA DAs Office,Butte County SO,1367,4137
Kings County CA DAs Office,CA - Wasco PD,1367,3411
Kings County CA DAs Office,Cal Fire,1367,369
Kings County CA DAs Office,Cal State Fullerton (CA),1367,4295
Kings County CA DAs Office,California Highway Patrol,1367,3409
Kings County CA DAs Office,California State Parks - Inland Empire,1367,3320
Kings County CA DAs Office,Campbell CA PD,1367,392
Kings County CA DAs Office,Capitola CA PD,1367,403
Kings County CA DAs Office,Carlsbad CA PD,1367,4138
Kings County CA DAs Office,Carmel CA PD,1367,404
Kings County CA DAs Office,Chino PD (CA),1367,484
Kings County CA DAs Office,Chula Vista CA PD,1367,4139
Kings County CA DAs Office,Citrus Heights CA PD,1367,493
Kings County CA DAs Office,Clovis CA PD,1367,544
Kings County CA DAs Office,Colma CA PD,1367,570
Kings County CA DAs Office,Colton CA PD,1367,575
Kings County CA DAs Office,Contra Costa County CA SO,1367,593
Kings County CA DAs Office,Corona CA PD,1367,608
Kings County CA DAs Office,Costa Mesa CA PD,1367,611
Kings County CA DAs Office,Covina CA PD,1367,616
Kings County CA DAs Office,Culver City CA PD,1367,3321
Kings County CA DAs Office,Danville CA PD,1367,667
Kings County CA DAs Office,Delano CA PD,1367,695
Kings County CA DAs Office,Desert Hot Springs CA PD,1367,711
Kings County CA DAs Office,Dixon CA PD,1367,496
Kings County CA DAs Office,Dublin CA PD (ACSO),1367,3971
Kings County CA DAs Office,East Palo Alto CA PD,1367,762
Kings County CA DAs Office,El Cajon CA PD,1367,3317
Kings County CA DAs Office,El Centro CA PD,1367,782
Kings County CA DAs Office,El Cerrito CA PD,1367,783
Kings County CA DAs Office,El Monte CA PD,1367,785
Kings County CA DAs Office,Elk Grove CA PD,1367,795
Kings County CA DAs Office,Escondido CA PD,1367,817
Kings County CA DAs Office,Fairfield CA PD,1367,836
Kings County CA DAs Office,Farmersville CA PD,1367,851
Kings County CA DAs Office,Folsom CA PD,1367,900
Kings County CA DAs Office,Fort Bragg CA PD,1367,916
Kings County CA DAs Office,Foster City CA PD,1367,927
Kings County CA DAs Office,Fowler CA PD,1367,3412
Kings County CA DAs Office,Fullerton CA PD,1367,956
Kings County CA DAs Office,Galt CA PD,1367,974
Kings County CA DAs Office,Gilroy CA PD,1367,1007
Kings County CA DAs Office,Glendora (CA) PD,1367,1018
Kings County CA DAs Office,Grover Beach CA PD,1367,1092
Kings County CA DAs Office,Hanford CA PD,1367,1122
Kings County CA DAs Office,Hayward CA PD,1367,1155
Kings County CA DAs Office,Hemet CA PD,1367,1165
Kings County CA DAs Office,Hercules CA PD,1367,1177
Kings County CA DAs Office,Hollister CA PD,1367,4142
Kings County CA DAs Office,Indio CA PD,1367,1267
Kings County CA DAs Office,Irvine CA PD,1367,1274
Kings County CA DAs Office,Kern County CA SO,1367,1357
Kings County CA DAs Office,La Habra CA PD,1367,1389
Kings County CA DAs Office,La Mesa CA PD,1367,4977
Kings County CA DAs Office,Laguna Beach CA PD,1367,1400
Kings County CA DAs Office,Lake County CA SO,1367,1405
Kings County CA DAs Office,Lincoln CA PD,1367,1481
Kings County CA DAs Office,Livermore CA PD,1367,1494
Kings County CA DAs Office,Lompoc CA PD,1367,1506
Kings County CA DAs Office,Los Alamitos PD CA,1367,1514
Kings County CA DAs Office,Los Angeles CA PD,1367,3324
Kings County CA DAs Office,Los Gatos Monte Sereno PD - CA,1367,1517
Kings County CA DAs Office,Madera County SO CA,1367,1543
Kings County CA DAs Office,Manteca CA PD,1367,1571
Kings County CA DAs Office,Mendocino County SO-CA,1367,1638
Kings County CA DAs Office,Merced County CA SO,1367,1646
Kings County CA DAs Office,Milpitas CA PD,1367,1687
Kings County CA DAs Office,Montclair CA PD,1367,1721
Kings County CA DAs Office,Monterey Park CA PD,1367,1723
Kings County CA DAs Office,Morgan Hill CA PD,1367,1750
Kings County CA DAs Office,Murrieta CA PD,1367,1778
Kings County CA DAs Office,Napa CA PD,1367,1786
Kings County CA DAs Office,Napa County CA SO,1367,1787
Kings County CA DAs Office,Nevada City CA PD,1367,1808
Kings County CA DAs Office,Newark CA PD,1367,1826
Kings County CA DAs Office,Newport Beach PD CA,1367,1831
Kings County CA DAs Office,Novato CA PD,1367,1884
Kings County CA DAs Office,Oakley CA PD,1367,1897
Kings County CA DAs Office,OC Sheriff CA,1367,1901
Kings County CA DAs Office,Oceanside CA PD,1367,1904
Kings County CA DAs Office,Ontario CA PD,1367,1947
Kings County CA DAs Office,Orange Cove CA PD,1367,4143
Kings County CA DAs Office,Orange PD CA,1367,1955
Kings County CA DAs Office,Oxnard CA PD,1367,1979
Kings County CA DAs Office,Pacific Grove CA PD,1367,1981
Kings County CA DAs Office,Pasadena CA PD,1367,2009
Kings County CA DAs Office,Placentia CA PD,1367,2068
Kings County CA DAs Office,Placer County CA SO,1367,2069
Kings County CA DAs Office,Pleasanton CA PD,1367,2078
Kings County CA DAs Office,Porterville CA PD,1367,2106
Kings County CA DAs Office,Redwood City CA PD,1367,2149
Kings County CA DAs Office,Reedley CA PD,1367,2150
Kings County CA DAs Office,Riverside County CA District Attorney,1367,2182
Kings County CA DAs Office,Riverside County CA SD,1367,2183
Kings County CA DAs Office,Salinas CA PD,1367,2247
Kings County CA DAs Office,San Bernardino County CA SO,1367,2252
Kings County CA DAs Office,San Bruno CA PD,1367,2253
Kings County CA DAs Office,San Diego CA PD,1367,4144
Kings County CA DAs Office,San Francisco CA PD,1367,4978
Kings County CA DAs Office,San Joaquin County CA SO,1367,2257
Kings County CA DAs Office,San Luis Obispo CA PD,1367,2262
Kings County CA DAs Office,San Luis Obispo County (CA) Sheriff,1367,2263
Kings County CA DAs Office,San Mateo CA PD,1367,2266
Kings County CA DAs Office,San Mateo County CA SO,1367,2267
Kings County CA DAs Office,Santa Barbara County CA SO,1367,2274
Kings County CA DAs Office,Santa Clara CA PD,1367,2278
Kings County CA DAs Office,Santa Rosa CA PD,1367,2282
Kings County CA DAs Office,Seal Beach CA PD,1367,2301
Kings County CA DAs Office,Seaside CA PD,1367,2302
Kings County CA DAs Office,Sequoias Community College District CA PD,1367,2315
Kings County CA DAs Office,Simi Valley CA PD,1367,2339
Kings County CA DAs Office,Solano County CA SO,1367,2352
Kings County CA DAs Office,Sonoma County CA SO,1367,2357
Kings County CA DAs Office,South Pasadena CA PD,1367,2372
Kings County CA DAs Office,Stockton CA PD,1367,2425
Kings County CA DAs Office,Suisun City CA PD,1367,2439
Kings County CA DAs Office,Tehachapi CA PD,1367,2470
Kings County CA DAs Office,Tracy CA PD,1367,2519
Kings County CA DAs Office,Truckee CA PD,1367,2530
Kings County CA DAs Office,Tustin CA PD,1367,2543
Kings County CA DAs Office,Ukiah CA PD,1367,2550
Kings County CA DAs Office,Upland CA PD,1367,2590
Kings County CA DAs Office,Vacaville CA PD,1367,2599
Kings County CA DAs Office,Vallejo CA PD,1367,2602
Kings County CA DAs Office,Ventura CA PD,1367,2611
Kings County CA DAs Office,Vernon CA PD,1367,2614
Kings County CA DAs Office,Watsonville CA PD,1367,3326
Kings County CA DAs Office,West Covina CA PD,1367,2699
Kings County CA DAs Office,West Valley Mission College Dist Campus (CA),1367,3327
Kings County CA DAs Office,Westminster CA PD,1367,2725
Kings County CA DAs Office,Woodlake CA PD,1367,2797
Kings County CA DAs Office,Woodland CA PD,1367,2798
Kings County CA DAs Office,Yolo County CA SO,1367,2812
Napa CA PD,Alameda County CA SO,1786,24
Napa CA PD,Benicia CA PD,1786,203
Napa CA PD,Brawley CA PD,1786,269
Napa CA PD,Burbank CA PD,1786,3319
Napa CA PD,CA - Napa Valley College Campus,1786,356
Napa CA PD,Cal State Fullerton (CA),1786,4295
Napa CA PD,California Highway Patrol,1786,3409
Napa CA PD,Calistoga CA PD,1786,379
Napa CA PD,Campbell CA PD,1786,392
Napa CA PD,Carmel CA PD,1786,404
