id,agency,updated,accessed,url,hash,whats_detected,whats_not_detected,acceptable_use_policy,prohibited_uses,access_policy,hotlist_policy
1585,Marion County OH SO,2023-07-27T12:07:48Z,2023-07-28T01:00:20Z,https://transparency.flocksafety.com/marion-county-oh-so,f7636e5ad5702bdab7cefb3db34266fb,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Marion County OH SO and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
1662,Miami Township OH PD (Clermont),2023-07-27T12:03:09Z,2023-07-28T01:00:21Z,https://transparency.flocksafety.com/miami-township-oh-pd-clermont,edefdabcb9ee3bd3787cbf625ce855b1,"License Plates, Vehicles","Facial recognition, People, Gender, Race, Traffic / Vehicle Speed",Data is used for law enforcement purposes only and is never sold to 3rd parties.,"Personal use, immigration enforcement, speed / traffic light / stop sign enforcement, harassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion).",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
1868,North Royalton OH PD,2023-07-27T12:03:05Z,2023-07-28T01:00:23Z,https://transparency.flocksafety.com/north-royalton-oh-pd,278dcad9dd1d392cad950f93cc368d7d,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by North Royalton OH PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
1948,Ontario OH PD,2023-07-27T12:02:30Z,2023-07-28T01:00:25Z,https://transparency.flocksafety.com/ontario-oh-pd,03cace461d6e4d9d538185cf7ea61157,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Ontario OH PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
2497,Tipp City OH PD,2023-07-27T12:04:34Z,2023-07-28T01:00:27Z,https://transparency.flocksafety.com/tipp-city-oh-pd,8868728117f4b7b39fa7ffb59bce4c58,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Tipp City OH PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
875,Flock Safety - Admins,2023-07-27T12:06:33Z,2023-07-28T01:00:28Z,https://transparency.flocksafety.com/flock-safety-admins,8db63aacdfde1cb1f461c292081ccaa7,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Flock Safety - Admins and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,NA
1253,Indialantic FL PD,2023-07-27T12:03:13Z,2023-07-28T01:00:30Z,https://transparency.flocksafety.com/indialantic-fl-pd,7c31731f7ab5ff06ccf8c57f185872bb,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Indialantic FL PD and is never sold to 3rd parties.,"Immigration enforcement, harassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
449,Champaign IL PD,2023-07-27T12:03:40Z,2023-07-28T01:00:32Z,https://transparency.flocksafety.com/champaign-il-pd,05bce37c0621968d3cd008ce891ddd1d,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Champaign IL PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Officers will verify all ALPR activations prior to taking enforcement action.
2326,Shelby County TN SO,2023-07-27T12:02:29Z,2023-07-28T01:00:33Z,https://transparency.flocksafety.com/shelby-county-tn-so,06b56d0fa9e16fbbc3205e15b375e6ae,"License Plates, Vehicles","Facial recognition, People, Gender, Race","Data is used for law enforcement purposes only. Data is owned by SCSO, TN and is never sold to 3rd parties.","Immigration enforcement, traffic enforcement, harassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
2749,Wichita KS PD,2023-07-27T12:01:45Z,2023-07-28T01:00:35Z,https://transparency.flocksafety.com/wichita-ks-pd,fd0b5afddfaa59ff0286214c10782918,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by WPD and is never sold to 3rd parties.,"Traffic enforcement, harassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), personal use.","All system access requires a unique user login, a valid law enforcement reason, and is stored indefinitely for auditing purposes.","Hotlist hits are required to be human-verified with a second party prior to action. For instance, if an officer receives an alert, they must verify the accuracy before taking action.
"
2807,Wright City MO PD,2023-07-27T12:05:01Z,2023-07-28T01:00:37Z,https://transparency.flocksafety.com/wright-city-mo-pd,e3f4b91f31a8b21ef878f825d2124308,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Wright City MO PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
184,Bel Aire KS PD,2023-07-27T12:06:02Z,2023-07-28T01:00:38Z,https://transparency.flocksafety.com/bel-aire-ks-pd,74746082efa05e125b467645cee94938,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Bel Aire KS PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
1346,Kearney NE PD,2023-07-27T12:01:15Z,2023-07-28T01:00:40Z,https://transparency.flocksafety.com/kearney-ne-pd,4c3f76b747f3838dde41706bc2718124,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Kearney NE PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
2001,Park City KS PD,2023-07-27T12:02:37Z,2023-07-28T01:00:42Z,https://transparency.flocksafety.com/park-city-ks-pd,25bfa352e9d6885620e163e723560993,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Park City KS PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
2691,Wentzville MO PD,2023-07-27T12:04:37Z,2023-07-28T01:00:43Z,https://transparency.flocksafety.com/wentzville-mo-pd,87324354ff9fdb5b03350eb06b575ed0,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Wentzville MO PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
1523,Louisville CO PD,2023-07-27T12:05:29Z,2023-07-28T01:00:45Z,https://transparency.flocksafety.com/louisville-co-pd,9d8f7a109c67afb70ef23d9b1849c584,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only.  All Data is owned solely by the Louisville Co Police Department.,"Immigration enforcement, traffic enforcement, usage based solely on a protected class (i.e. race, gender, religion), personal use.",All system access requires a valid law enforcement reason.,Hotlist hits are required to be human verified prior to action.
1549,Madison SD PD,2023-07-27T12:00:51Z,2023-07-28T01:00:47Z,https://transparency.flocksafety.com/madison-sd-pd-,773fab594f4c6f6b2e277f0afb78530d,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Madison SD PD  and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
437,Centralia PD (WA),2023-07-27T12:08:17Z,2023-07-28T01:00:49Z,https://transparency.flocksafety.com/centralia-pd-wa,f144c4f315b3ee6e5542fea4d4f90eb6,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is accessed by Centralia Police Department and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
2163,Richland PD WA,2023-07-27T12:06:39Z,2023-07-28T01:00:50Z,https://transparency.flocksafety.com/richland-pd-wa,26d10b2c7dbc0aae31b110a276fbf409,"Rear license plates, rear of vehicle","Facial recognition, people, gender, race",Data is used for law enforcement purposes only. Data is owned by the City of Richland WA PD and is never sold to 3rd parties.,"Traffic enforcement, immigration enforcement, harassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), or personal use.",All system access requires a valid reason and is stored indefinitely and only by authorized law enforcement personnel.,"Hotlist hits (i.e., stolen vehicles, missing persons, etc.) are required to be human verified prior to action."
